 
    OUTPUT FILES FOR THE Sun  
 
 Solar Constant=  1.000   F_CH4=  9.8637E-61  F_CO2=  3.3000E-04  F_O2=  2.0714E-01  F_N2=  7.6937E-01  F_H2=  9.8637E-61  F_AR=  9.8637E-03  IO3 =  0   IUP=  1
 ICONSERV= 0  FAC= 4.0  ND=101  SRFALB= 0.320  G= 980.0  IMW= 2
 NST=     1 JCONV= 71 CHG= 5.68E-03 dt0= 7.50E+03 DIVF(1)=-4.02E-02 DIVFrms= 3.09E-02 DT(ND)=-1.16E+00 T(ND)= 2.8684E+02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP =  0.2800

  J     P         ALT          T          CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT
 83  4.5204E-01  6.3654E+00  2.4889E+02  1.00E+00  -1.1573E+00  2.5005E+02  5.2446E-04  5.8781E-04  0.0000E+00 -2.6388E+00  8.0948E-01
 84  4.7784E-01  5.9597E+00  2.5205E+02  1.00E+00  -1.1573E+00  2.5320E+02  7.1602E-04  8.0024E-04  0.0000E+00 -2.5683E+00  8.4060E-01
 85  5.0455E-01  5.5573E+00  2.5504E+02  1.00E+00  -1.1573E+00  2.5620E+02  9.5463E-04  1.0642E-03  0.0000E+00 -2.4917E+00  8.6109E-01
 86  5.3217E-01  5.1587E+00  2.5786E+02  1.00E+00  -1.1573E+00  2.5902E+02  1.2448E-03  1.3844E-03  0.0000E+00 -2.3699E+00  8.7291E-01
 87  5.6067E-01  4.7642E+00  2.6052E+02  1.00E+00  -1.1573E+00  2.6168E+02  1.5902E-03  1.7647E-03  0.0000E+00 -2.1847E+00  8.7830E-01
 88  5.9003E-01  4.3743E+00  2.6303E+02  1.00E+00  -1.1573E+00  2.6418E+02  1.9937E-03  2.2081E-03  0.0000E+00 -1.9602E+00  8.8036E-01
 89  6.2025E-01  3.9893E+00  2.6539E+02  1.00E+00  -1.1573E+00  2.6654E+02  2.4574E-03  2.7167E-03  0.0000E+00 -1.7297E+00  8.8159E-01
 90  6.5129E-01  3.6096E+00  2.6761E+02  1.00E+00  -1.1573E+00  2.6877E+02  2.9827E-03  3.2920E-03  0.0000E+00 -1.5221E+00  8.8184E-01
 91  6.8312E-01  3.2356E+00  2.6971E+02  1.00E+00  -1.1573E+00  2.7087E+02  3.5707E-03  3.9350E-03  0.0000E+00 -1.3452E+00  8.7844E-01
 92  7.1570E-01  2.8674E+00  2.7170E+02  1.00E+00  -1.1573E+00  2.7286E+02  4.2218E-03  4.6459E-03  0.0000E+00 -1.2460E+00  8.6937E-01
 93  7.4901E-01  2.5053E+00  2.7376E+02  1.00E+00  -1.1573E+00  2.7492E+02  5.0233E-03  5.4958E-03  0.0000E+00 -1.2427E+00  8.6017E-01
 94  7.8299E-01  2.1494E+00  2.7576E+02  1.00E+00  -1.1573E+00  2.7692E+02  5.8452E-03  6.3182E-03  0.0000E+00 -1.2579E+00  8.3422E-01
 95  8.1760E-01  1.7999E+00  2.7768E+02  1.00E+00  -1.1573E+00  2.7884E+02  6.6369E-03  7.2115E-03  0.0000E+00 -1.3181E+00  8.0945E-01
 96  8.5280E-01  1.4569E+00  2.7951E+02  1.00E+00  -1.1573E+00  2.8067E+02  7.5944E-03  8.2392E-03  0.0000E+00 -1.4198E+00  7.9376E-01
 97  8.8852E-01  1.1209E+00  2.8126E+02  1.00E+00  -1.1573E+00  2.8241E+02  8.5764E-03  9.2219E-03  0.0000E+00 -1.5329E+00  7.7829E-01
 98  9.2470E-01  7.9181E-01  2.8294E+02  1.00E+00  -1.1573E+00  2.8410E+02  9.5251E-03  1.0353E-02  0.0000E+00 -1.6947E+00  7.7860E-01
 99  9.6128E-01  4.6998E-01  2.8455E+02  1.00E+00  -1.1573E+00  2.8571E+02  1.0700E-02  1.1568E-02  0.0000E+00 -1.9309E+00  7.9214E-01
